USERID,USERNAME,USERFOLLOWERS,TEXT,CREATED,POLARITY,SUBJECTIVITY,SENTIMENT,ENCODE
1232447847296929792,goatedgarrick,588,@julian_dsc I should do bro. Thank you sm ML x,2020-02-25 23:30:39,0.0,0.0,NEGATIVE,b'@julian_dsc I should do bro. Thank you sm ML x'
1232447293254619137,julian_dsc,1841,@goatedgarrick Just talk about ur problems! Ur parents love u and will help you out of the mess x,2020-02-25 23:28:27,0.1625,0.38749999999999996,NEUTRAL,b'@goatedgarrick Just talk about ur problems! Ur parents love u and will help you out of the mess x'
1232447133497712642,DSC_lola,278,RT @DonnaMissal: twitter gets my smiling pics because you’re my special friends https://t.co/x8mFfLthCK,2020-02-25 23:27:49,0.35714285714285715,0.5714285714285714,POSITIVE,b'RT @DonnaMissal: twitter gets my smiling pics because you\xe2\x80\x99re my special friends https://t.co/x8mFfLthCK'
1232447020989730816,earth_2,426,"RT @Captain_Revo: Don’t like TOS? there’s TNG
Don’t like TNG? there’s DS9
Don’t like DS9? there’s VOY
Don’t like VOY? there’s ENT
Don’t lik…",2020-02-25 23:27:22,0.0,0.0,NEGATIVE,b'RT @Captain_Revo: Don\xe2\x80\x99t like TOS? there\xe2\x80\x99s TNG\nDon\xe2\x80\x99t like TNG? there\xe2\x80\x99s DS9\nDon\xe2\x80\x99t like DS9? there\xe2\x80\x99s VOY\nDon\xe2\x80\x99t like VOY? there\xe2\x80\x99s ENT\nDon\xe2\x80\x99t lik\xe2\x80\xa6'
1232446996532776960,goatedgarrick,588,"@julian_dsc I probably should this ain't normal
Cheers bro appreciate it x",2020-02-25 23:27:16,0.15,0.6499999999999999,NEUTRAL,"b""@julian_dsc I probably should this ain't normal\nCheers bro appreciate it x"""
1232446738415226882,CEOSalfordCVS,4406,RT @HeritageVols: Can you help us spread the word @AVMtweets @gem_heritage @GEMWestMidlands @NCVOvolunteers @NAVCA @DSC_Charity @CEOSalford…,2020-02-25 23:26:14,0.0,0.0,NEGATIVE,b'RT @HeritageVols: Can you help us spread the word @AVMtweets @gem_heritage @GEMWestMidlands @NCVOvolunteers @NAVCA @DSC_Charity @CEOSalford\xe2\x80\xa6'
1232443845406670848,DSC_1024HD,13,AW-HS50,2020-02-25 23:14:45,0.0,0.0,NEGATIVE,b'AW-HS50'
1232443656839188480,julian_dsc,1841,@goatedgarrick Do it! Talking is always good! And dont be sad! There are better things in life! :),2020-02-25 23:14:00,0.34375,0.775,POSITIVE,b'@goatedgarrick Do it! Talking is always good! And dont be sad! There are better things in life! :)'
1232443413766660096,goatedgarrick,588,@julian_dsc Cheers bro think I might just go talk to my mum cbat hold it back no more,2020-02-25 23:13:02,-0.125,0.25,NEGATIVE,b'@julian_dsc Cheers bro think I might just go talk to my mum cbat hold it back no more'
1232442985083625472,julian_dsc,1841,@goatedgarrick dm me if u need to talk,2020-02-25 23:11:19,0.0,0.0,NEGATIVE,b'@goatedgarrick dm me if u need to talk'
1232442740014583808,goatedgarrick,588,@julian_dsc Just cant fucking cope no more,2020-02-25 23:10:21,-0.425,0.65,NEGATIVE,b'@julian_dsc Just cant fucking cope no more'
1232442417032257536,julian_dsc,1841,@goatedgarrick what's wrong?,2020-02-25 23:09:04,-0.5,0.9,NEGATIVE,"b""@goatedgarrick what's wrong?"""
1232441547532013568,judenyaho,749,RT @centrespotorg: Level 1 Award in Developing Community Activities for Youth At Risk course for coaches and volunteers. #Februaryhalfterm…,2020-02-25 23:05:37,0.0,0.0,NEGATIVE,b'RT @centrespotorg: Level 1 Award in Developing Community Activities for Youth At Risk course for coaches and volunteers. #Februaryhalfterm\xe2\x80\xa6'
1232441296108679168,OrigiTakeover,1794,@ArchitectHughes @ReissSZN20 @GiantReus @wfcLogan @Wfc_Harry @julian_dsc @filipafcc @PuliSZN22 @KontosAlexis… https://t.co/XnsnifUmyC,2020-02-25 23:04:37,0.0,0.0,NEGATIVE,b'@ArchitectHughes @ReissSZN20 @GiantReus @wfcLogan @Wfc_Harry @julian_dsc @filipafcc @PuliSZN22 @KontosAlexis\xe2\x80\xa6 https://t.co/XnsnifUmyC'
1232439001534984197,1i1_Bit,471,"My lil man 😻
He’s growing so fast! One already!
Interesting how I’m his couch too 🙃 https://t.co/vy1XbjbLDm",2020-02-25 22:55:30,0.40625,0.55,POSITIVE,b'My lil man \xf0\x9f\x98\xbb\nHe\xe2\x80\x99s growing so fast! One already!\nInteresting how I\xe2\x80\x99m his couch too \xf0\x9f\x99\x83 https://t.co/vy1XbjbLDm'
1232437752924262401,TheDSCshow,6667,"Today we heard some of the best FML stories, we find out there is going to be a Bachelor for seniors, and Boyer rem… https://t.co/3nvhFH3ciV",2020-02-25 22:50:32,1.0,0.3,POSITIVE,"b'Today we heard some of the best FML stories, we find out there is going to be a Bachelor for seniors, and Boyer rem\xe2\x80\xa6 https://t.co/3nvhFH3ciV'"
1232436686086270977,aguarising,355,RT @mutablemama: being an aquarius rising with a leo dsc https://t.co/hkpdaPSSbc,2020-02-25 22:46:18,0.0,0.0,NEGATIVE,b'RT @mutablemama: being an aquarius rising with a leo dsc https://t.co/hkpdaPSSbc'
1232436148108087297,neumane1,201,"RT @DSC_Charity: 🗨️You can’t change your childhood, but as an adult, you can use those same four things to cultivate your self-esteem and t…",2020-02-25 22:44:09,0.05,0.2125,NEGATIVE,"b'RT @DSC_Charity: \xf0\x9f\x97\xa8\xef\xb8\x8fYou can\xe2\x80\x99t change your childhood, but as an adult, you can use those same four things to cultivate your self-esteem and t\xe2\x80\xa6'"
1232435611203538944,7wData,79190,"DSC Podcast Series: #machinelearning on the Edge
Please Join this latest #datascience Central podcast to learn how… https://t.co/IEJNvHBgI0",2020-02-25 22:42:01,0.25,0.575,NEUTRAL,b'DSC Podcast Series: #machinelearning on the Edge\nPlease Join this latest #datascience Central podcast to learn how\xe2\x80\xa6 https://t.co/IEJNvHBgI0'
1232435594766061568,EbWatchesTrek,486,"I hear you. But 1) young Spock has been emotional in 4 eras (TOS, TSFS, Kelvin, DSC); 2) I accept K/S in TOS; S/U i… https://t.co/bvEe9jJRmp",2020-02-25 22:41:57,0.05,0.525,NEGATIVE,"b'I hear you. But 1) young Spock has been emotional in 4 eras (TOS, TSFS, Kelvin, DSC); 2) I accept K/S in TOS; S/U i\xe2\x80\xa6 https://t.co/bvEe9jJRmp'"
1232434869860327425,julian_dsc,1841,@PuliSZN22 I can relate! Football can suck! But we all love it!,2020-02-25 22:39:05,0.625,0.6,POSITIVE,b'@PuliSZN22 I can relate! Football can suck! But we all love it!'
1232434695981264896,PuliSZN22,1373,@julian_dsc Nah I love this club but just sometimes I stg,2020-02-25 22:38:23,0.5,0.6,POSITIVE,b'@julian_dsc Nah I love this club but just sometimes I stg'
1232434448177565698,Kory_B12C,812,Any of y’all try those Harry’s or DSC razors? I’m sick of paying this much money for blades to my Mach 3?,2020-02-25 22:37:24,-0.2571428571428571,0.5285714285714286,NEGATIVE,b'Any of y\xe2\x80\x99all try those Harry\xe2\x80\x99s or DSC razors? I\xe2\x80\x99m sick of paying this much money for blades to my Mach 3?'
1232434233764798464,julian_dsc,1841,@PuliSZN22 U want Christian to switch club?,2020-02-25 22:36:33,0.0,0.0,NEGATIVE,b'@PuliSZN22 U want Christian to switch club?'
1232434204132048896,MoonaryCoco,36,@lucaas_dsc good luck bro 😁,2020-02-25 22:36:26,0.7,0.6000000000000001,POSITIVE,b'@lucaas_dsc good luck bro \xf0\x9f\x98\x81'
1232434119843336194,PuliSZN22,1373,@julian_dsc Hate this club ffs,2020-02-25 22:36:06,-0.8,0.9,NEGATIVE,b'@julian_dsc Hate this club ffs'
1232434038897397760,julian_dsc,1841,@PuliSZN22 Daniel in the mud :(,2020-02-25 22:35:47,-0.75,1.0,NEGATIVE,b'@PuliSZN22 Daniel in the mud :('
1232433815634624513,SOlson_FIN,748,RT @MCarmona_HR: Heart Health Class at DSC #HealthierTeamSISD #Monica Long@Cigna https://t.co/wQkcfDQwGt,2020-02-25 22:34:53,0.0,0.0,NEGATIVE,b'RT @MCarmona_HR: Heart Health Class at DSC #HealthierTeamSISD #Monica Long@Cigna https://t.co/wQkcfDQwGt'
1232433210606284800,mutablemama,193,being an aquarius rising with a leo dsc https://t.co/hkpdaPSSbc,2020-02-25 22:32:29,0.0,0.0,NEGATIVE,b'being an aquarius rising with a leo dsc https://t.co/hkpdaPSSbc'
1232432819344834561,ron_eisele,17213,"Killed in a flying accident, aged 27 on 26 February 1926 at Calshot, 6 victory ace with 4 Squadron RNAS, Flight Sub… https://t.co/aVqVduiroU",2020-02-25 22:30:56,-0.15000000000000002,0.2,NEGATIVE,"b'Killed in a flying accident, aged 27 on 26 February 1926 at Calshot, 6 victory ace with 4 Squadron RNAS, Flight Sub\xe2\x80\xa6 https://t.co/aVqVduiroU'"
1232432766995722240,DSCAYA_,37,"Dsc Akhbar el youm academy together 💪
Ending of the day 😌🎉

@abid_salim
@iayazedan 
#DSCMENA
#DSCAYA
#DSC_Egypt… https://t.co/xg6dE77dyW",2020-02-25 22:30:43,0.0,0.0,NEGATIVE,b'Dsc Akhbar el youm academy together \xf0\x9f\x92\xaa\nEnding of the day \xf0\x9f\x98\x8c\xf0\x9f\x8e\x89\n\n@abid_salim\n@iayazedan \n#DSCMENA\n#DSCAYA\n#DSC_Egypt\xe2\x80\xa6 https://t.co/xg6dE77dyW'
1232431943393767424,Jo_digger,510,RT @HeritageVols: Can you help us spread the word @AVMtweets @gem_heritage @GEMWestMidlands @NCVOvolunteers @NAVCA @DSC_Charity @CEOSalford…,2020-02-25 22:27:27,0.0,0.0,NEGATIVE,b'RT @HeritageVols: Can you help us spread the word @AVMtweets @gem_heritage @GEMWestMidlands @NCVOvolunteers @NAVCA @DSC_Charity @CEOSalford\xe2\x80\xa6'
1232431197684453378,DSCAYA_,37,"From Our Great Event With Gdg 6 October  🎉👏 

It's just the beginning 💥✌️

@abid_salim
@iayazedan 
#DSCMENA
#DSCAYA… https://t.co/3jXJj3HKtd",2020-02-25 22:24:29,0.8,0.75,POSITIVE,"b""From Our Great Event With Gdg 6 October  \xf0\x9f\x8e\x89\xf0\x9f\x91\x8f \n\nIt's just the beginning \xf0\x9f\x92\xa5\xe2\x9c\x8c\xef\xb8\x8f\n\n@abid_salim\n@iayazedan \n#DSCMENA\n#DSCAYA\xe2\x80\xa6 https://t.co/3jXJj3HKtd"""
1232430595961237505,Drunken_Jedi,35,"@The_ZEFilms Looking forward to it! Admittedly I was a little ""eh"" about the Jefferies design when I saw the blog.… https://t.co/6wKshoclxO",2020-02-25 22:22:06,-0.1875,0.5,NEGATIVE,"b'@The_ZEFilms Looking forward to it! Admittedly I was a little ""eh"" about the Jefferies design when I saw the blog.\xe2\x80\xa6 https://t.co/6wKshoclxO'"
1232429655686369282,julian_dsc,1841,@PuliSZN22 My night is basically listening to Mac Miller and Juice Wrld and  questioning myself,2020-02-25 22:18:22,0.0,0.0,NEGATIVE,b'@PuliSZN22 My night is basically listening to Mac Miller and Juice Wrld and  questioning myself'
1232429095608291332,67Dodge,2069,@jdavidtoyne had offered that he has seen mutual fund companies suggest leverage to clients to purchase DSC funds.… https://t.co/bJiea8jzwV,2020-02-25 22:16:08,0.0,0.0,NEGATIVE,b'@jdavidtoyne had offered that he has seen mutual fund companies suggest leverage to clients to purchase DSC funds.\xe2\x80\xa6 https://t.co/bJiea8jzwV'
1232428934286974977,PuliSZN22,1373,@julian_dsc I know exactly what you mean bro ☹️,2020-02-25 22:15:30,-0.03125,0.46875,NEGATIVE,b'@julian_dsc I know exactly what you mean bro \xe2\x98\xb9\xef\xb8\x8f'
1232428230927409156,julian_dsc,1841,@PuliSZN22 It's such a weird feeling! It's one of the nicest but also one of the most depressing feelings!,2020-02-25 22:12:42,-0.21875,0.725,NEGATIVE,"b""@PuliSZN22 It's such a weird feeling! It's one of the nicest but also one of the most depressing feelings!"""
1232427810163232769,PuliSZN22,1373,@julian_dsc It hurts 😭,2020-02-25 22:11:02,0.0,0.0,NEGATIVE,b'@julian_dsc It hurts \xf0\x9f\x98\xad'
1232427718119165953,julian_dsc,1841,@PuliSZN22 Listening to dead rappers u loved&gt;&gt;&gt;,2020-02-25 22:10:40,-0.2,0.4,NEGATIVE,b'@PuliSZN22 Listening to dead rappers u loved&gt;&gt;&gt;'
1232427197064974336,julian_dsc,1841,@PuliSZN22 Yeah... those hours at night time can be pretty deep :(,2020-02-25 22:08:35,-0.16666666666666666,0.7999999999999999,NEGATIVE,b'@PuliSZN22 Yeah... those hours at night time can be pretty deep :('
1232427157613404162,DSC_UPG,59,RT @Pitt_Greensburg: Diversity Student Coalition (@DSC_UPG) will welcome poet and spoken-word artist @AshleeHaze as the keynote speaker for…,2020-02-25 22:08:26,0.8,0.9,POSITIVE,b'RT @Pitt_Greensburg: Diversity Student Coalition (@DSC_UPG) will welcome poet and spoken-word artist @AshleeHaze as the keynote speaker for\xe2\x80\xa6'
1232427122112679937,Treksplainer,103,"@JayPHailey @mr_sosotris Right, which is why I think DS9 clearly darker, more cynical and desultory than DSC or PIC… https://t.co/3FeQYTZHgz",2020-02-25 22:08:17,0.07142857142857142,0.6047619047619047,NEGATIVE,"b'@JayPHailey @mr_sosotris Right, which is why I think DS9 clearly darker, more cynical and desultory than DSC or PIC\xe2\x80\xa6 https://t.co/3FeQYTZHgz'"
1232426999026769921,munichtherapy,889,@julian_dsc Nah I live in England,2020-02-25 22:07:48,0.13636363636363635,0.5,NEUTRAL,b'@julian_dsc Nah I live in England'
1232426959554195457,PuliSZN22,1373,@julian_dsc On hear I’m weird af it’s sad boy hours rn Julian my guy,2020-02-25 22:07:39,-0.5,1.0,NEGATIVE,b'@julian_dsc On hear I\xe2\x80\x99m weird af it\xe2\x80\x99s sad boy hours rn Julian my guy'
1232426832030556160,julian_dsc,1841,@PuliSZN22 Ur not weird and that song is sooo good!,2020-02-25 22:07:08,0.5625,0.8,POSITIVE,b'@PuliSZN22 Ur not weird and that song is sooo good!'
1232426386029207552,Tolany_,616,"RT @Fransunisoft: Dear Students, this is for you. #dsc #dscssa #developerstudentclub",2020-02-25 22:05:22,0.0,0.0,NEGATIVE,"b'RT @Fransunisoft: Dear Students, this is for you. #dsc #dscssa #developerstudentclub'"
1232426320220561408,jerem_dsc,165,RT @lokiloks: it sucks to feel so replaceable.,2020-02-25 22:05:06,-0.3,0.3,NEGATIVE,b'RT @lokiloks: it sucks to feel so replaceable.'
1232426111218393088,jerem_dsc,165,"RT @bootypillow: Love is a choice, not just a feeling. You choose to wake up every single day and love that person no matter what. Our gene…",2020-02-25 22:04:16,0.30952380952380953,0.47142857142857136,POSITIVE,"b'RT @bootypillow: Love is a choice, not just a feeling. You choose to wake up every single day and love that person no matter what. Our gene\xe2\x80\xa6'"
1232425793772556290,jerem_dsc,165,@patchotchi self-love 2020 lang po 🤩🤩🤩,2020-02-25 22:03:01,0.0,0.0,NEGATIVE,b'@patchotchi self-love 2020 lang po \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9'
1232425535201894400,ABinning,287,"@the_dsc_uk @lorealuki @Loreal @outvertising Does your virtue extend to being ok with supporting domestic abusers,… https://t.co/TrvzPPate2",2020-02-25 22:01:59,0.25,0.2833333333333333,NEUTRAL,"b'@the_dsc_uk @lorealuki @Loreal @outvertising Does your virtue extend to being ok with supporting domestic abusers,\xe2\x80\xa6 https://t.co/TrvzPPate2'"
1232425143772860418,julian_dsc,1841,@munichtherapy Are u from Germany?,2020-02-25 22:00:26,0.0,0.0,NEGATIVE,b'@munichtherapy Are u from Germany?'
1232424535611363328,ChairborneG,16,RT @adbertram: How to Apply DSC Configurations to VMs in Azure ARM Templates by @adbertram | Learn how to apply DSC configurations using th…,2020-02-25 21:58:01,0.0,0.0,NEGATIVE,b'RT @adbertram: How to Apply DSC Configurations to VMs in Azure ARM Templates by @adbertram | Learn how to apply DSC configurations using th\xe2\x80\xa6'
1232424267905671169,julian_dsc,1841,"RT @PuliSZN22: When this arrogant fuck stepped up to take that penalty is the moment my life went downhill, good fucking night https://t.co…",2020-02-25 21:56:57,-0.10000000000000002,0.6666666666666666,NEGATIVE,"b'RT @PuliSZN22: When this arrogant fuck stepped up to take that penalty is the moment my life went downhill, good fucking night https://t.co\xe2\x80\xa6'"
1232423982357458945,EnwefahLinda,198,"They are everywhere @FRSCNigeria  , @frsc_9ja . Including VIO and traffic officers who harass people at dsc everyda… https://t.co/16w5Mp5uo5",2020-02-25 21:55:49,0.0,0.0,NEGATIVE,"b'They are everywhere @FRSCNigeria  , @frsc_9ja . Including VIO and traffic officers who harass people at dsc everyda\xe2\x80\xa6 https://t.co/16w5Mp5uo5'"
1232423953853009920,RichardWGough,330,RT @HeritageVols: Can you help us spread the word @AVMtweets @gem_heritage @GEMWestMidlands @NCVOvolunteers @NAVCA @DSC_Charity @CEOSalford…,2020-02-25 21:55:42,0.0,0.0,NEGATIVE,b'RT @HeritageVols: Can you help us spread the word @AVMtweets @gem_heritage @GEMWestMidlands @NCVOvolunteers @NAVCA @DSC_Charity @CEOSalford\xe2\x80\xa6'
1232423696721203202,Tanzilla19,14,@WULofficialph DSC_0260 😊 it was a pleasure to be part of that event 😘,2020-02-25 21:54:41,0.0,0.0,NEGATIVE,b'@WULofficialph DSC_0260 \xf0\x9f\x98\x8a it was a pleasure to be part of that event \xf0\x9f\x98\x98'
1232423013733273601,julian_dsc,1841,"RT @PuliSZN22: We didn’t deserve you king, I miss you more and more everyday 😭 every night we’re apart I cry  myself to sleep Eden please p…",2020-02-25 21:51:58,0.26666666666666666,0.5333333333333333,NEUTRAL,"b'RT @PuliSZN22: We didn\xe2\x80\x99t deserve you king, I miss you more and more everyday \xf0\x9f\x98\xad every night we\xe2\x80\x99re apart I cry  myself to sleep Eden please p\xe2\x80\xa6'"
1232422890664026119,julian_dsc,1841,@PuliSZN22 Understandable,2020-02-25 21:51:29,0.0,0.0,NEGATIVE,b'@PuliSZN22 Understandable'
1232421912938262528,jnunyez,207,RT @pensandoio: Our first blog is up @p4org (https://t.co/kVOgdl8toE).  Pensando is about a lot more than the cloud or the network.  If you…,2020-02-25 21:47:35,0.375,0.41666666666666663,POSITIVE,b'RT @pensandoio: Our first blog is up @p4org (https://t.co/kVOgdl8toE).  Pensando is about a lot more than the cloud or the network.  If you\xe2\x80\xa6'
1232420989281034240,DSC_Smurf,737,RT @blurrygil: This is incredible. She's SEVEN YEARS OLD AND SHE COMES OUT WITH THE CLUTCH HARD READ Y'ALL 🧡,2020-02-25 21:43:55,0.23611111111111108,0.5472222222222222,NEUTRAL,"b""RT @blurrygil: This is incredible. She's SEVEN YEARS OLD AND SHE COMES OUT WITH THE CLUTCH HARD READ Y'ALL \xf0\x9f\xa7\xa1"""
1232420809886650374,PuliSZN22,1373,@julian_dsc Im not watching another Chelsea game till Christian is back,2020-02-25 21:43:13,-0.13333333333333333,0.13333333333333333,NEGATIVE,b'@julian_dsc Im not watching another Chelsea game till Christian is back'
1232420680026730497,julian_dsc,1841,@PuliSZN22 I'll come over :(,2020-02-25 21:42:42,-0.75,1.0,NEGATIVE,"b""@PuliSZN22 I'll come over :("""
1232419702128943108,BethT1965,542,RT @HeritageVols: Can you help us spread the word @AVMtweets @gem_heritage @GEMWestMidlands @NCVOvolunteers @NAVCA @DSC_Charity @CEOSalford…,2020-02-25 21:38:48,0.0,0.0,NEGATIVE,b'RT @HeritageVols: Can you help us spread the word @AVMtweets @gem_heritage @GEMWestMidlands @NCVOvolunteers @NAVCA @DSC_Charity @CEOSalford\xe2\x80\xa6'
1232417812246925317,bccloyola,114,Join the Black Cultural Center for our FINAL EVENT of our Black History Month! We will be hosting our second Roundt… https://t.co/SQFEqhTsj5,2020-02-25 21:31:18,-0.0625,0.3444444444444444,NEGATIVE,b'Join the Black Cultural Center for our FINAL EVENT of our Black History Month! We will be hosting our second Roundt\xe2\x80\xa6 https://t.co/SQFEqhTsj5'
1232417376509009922,adhamlotfii,128,@julian_dsc Gimme,2020-02-25 21:29:34,0.0,0.0,NEGATIVE,b'@julian_dsc Gimme'
1232415608744153089,timeservedapp,686,@DebAllcockTyler @DSC_Charity Well done,2020-02-25 21:22:32,0.0,0.0,NEGATIVE,b'@DebAllcockTyler @DSC_Charity Well done'
1232415350471311360,DSC_Smurf,737,LOOK AT THIS KING. https://t.co/LgvEoQ6VEQ,2020-02-25 21:21:31,0.0,0.0,NEGATIVE,b'LOOK AT THIS KING. https://t.co/LgvEoQ6VEQ'
1232415187493244928,DSC_Smurf,737,RT @brad_evans3: BTW FYI ATTN season ticket holders -&gt; Thursday nights CCL is included in your ST package. Tell a friend.,2020-02-25 21:20:52,0.0,0.0,NEGATIVE,b'RT @brad_evans3: BTW FYI ATTN season ticket holders -&gt; Thursday nights CCL is included in your ST package. Tell a friend.'
1232414650827972609,julian_dsc,1841,@filipafcc It's just what I thought😭😂,2020-02-25 21:18:44,0.0,0.0,NEGATIVE,"b""@filipafcc It's just what I thought\xf0\x9f\x98\xad\xf0\x9f\x98\x82"""
1232414379758342144,dsc_design,1,@nextchance1999 hey are you the Barbara Moreland that knows Messiah?!!,2020-02-25 21:17:39,0.0,0.0,NEGATIVE,b'@nextchance1999 hey are you the Barbara Moreland that knows Messiah?!!'
1232414157493981188,DSC_Difference,264,"Today I spoke with Kirk Schmidt, Director of Fundraising Analytics and Systems at STARS Air Ambulance about the pow… https://t.co/uliMgbJEff",2020-02-25 21:16:46,0.0,0.0,NEGATIVE,"b'Today I spoke with Kirk Schmidt, Director of Fundraising Analytics and Systems at STARS Air Ambulance about the pow\xe2\x80\xa6 https://t.co/uliMgbJEff'"
1232414147435884544,annalisa3231,130,RT @talesofetherea: Imagine getting in a relationship w a Leo rising and u think they’re so cool and fashionable amd amazing and then their…,2020-02-25 21:16:44,0.47500000000000003,0.775,POSITIVE,b'RT @talesofetherea: Imagine getting in a relationship w a Leo rising and u think they\xe2\x80\x99re so cool and fashionable amd amazing and then their\xe2\x80\xa6'
1232413750944260096,filipafcc,1221,@julian_dsc I can only see W’s (apart from the first one),2020-02-25 21:15:10,0.125,0.6666666666666666,NEUTRAL,b'@julian_dsc I can only see W\xe2\x80\x99s (apart from the first one)'
1232413537659686917,julian_dsc,1841,"@filipafcc reply with an emoji and i’ll tell u my:

first impression: is his name filipa?😂
your nickname in my head… https://t.co/udvX6JWr0q",2020-02-25 21:14:19,0.25,0.3333333333333333,NEUTRAL,b'@filipafcc reply with an emoji and i\xe2\x80\x99ll tell u my:\n\nfirst impression: is his name filipa?\xf0\x9f\x98\x82\nyour nickname in my head\xe2\x80\xa6 https://t.co/udvX6JWr0q'
1232413249066405889,julian_dsc,1841,@PuliSZN22 Comeback incoming,2020-02-25 21:13:10,0.0,0.0,NEGATIVE,b'@PuliSZN22 Comeback incoming'
1232412566145634306,dsc_srkI,158,like... https://t.co/0ebH6WRyLX,2020-02-25 21:10:27,0.0,0.0,NEGATIVE,b'like... https://t.co/0ebH6WRyLX'
1232412419139334144,gardenofdme,408,RT @piscestroIogy: Imagine getting into a relationship with a Gemini rising and thinking they will be a know it all and start debating at r…,2020-02-25 21:09:52,0.0,0.0,NEGATIVE,b'RT @piscestroIogy: Imagine getting into a relationship with a Gemini rising and thinking they will be a know it all and start debating at r\xe2\x80\xa6'
1232412113722728448,gardenofdme,408,RT @maddsgolden: imagine getting into a relationship with a gemini rising for their quick wit and their way with words only for their sagit…,2020-02-25 21:08:39,0.16666666666666666,0.75,NEUTRAL,b'RT @maddsgolden: imagine getting into a relationship with a gemini rising for their quick wit and their way with words only for their sagit\xe2\x80\xa6'
1232412068726349824,julian_dsc,1841,@_ArsenalKingdom @ArchitectHughes One of the best! fb?,2020-02-25 21:08:28,1.0,0.3,POSITIVE,b'@_ArsenalKingdom @ArchitectHughes One of the best! fb?'
